customer_id,customer_name,segment,region,province,signup_date,gender,age_group,loyalty_member
C01564,Krit J.,Consumer,Bangkok,Nonthaburi,2022-08-16,Male,45-54,Yes
C01565,Pim W.,SMB,Bangkok,Samut Prakan,2022-04-15,Prefer not to say,55+,No
C01566,Kanya K.,Consumer,Bangkok,Samut Prakan,2023-03-29,Female,35-44,No
C01567,Mei S.,SMB,Central,Chonburi,2023-09-10,Male,35-44,Yes
C01568,Kanya D.,SMB,Central,Chonburi,2021-08-07,Female,45-54,Yes
C01569,Omar S.,Consumer,North,Phitsanulok,2021-08-29,Prefer not to say,55+,No
C01570,Fah R.,Consumer,Central,Chonburi,2022-01-15,Female,18-24,Yes
C01571,Mei P.,Consumer,Northeast,Ubon Ratchathani,2022-05-07,Female,55+,Yes
C01572,Lucas P.,Corporate,Bangkok,Pathum Thani,2022-05-26,Prefer not to say,55+,No
C01573,Noon P.,Consumer,Bangkok,Samut Prakan,2022-01-02,Female,35-44,No
C01574,Krit H.,Consumer,South,Phuket,2022-03-02,Female,18-24,No
C01575,Krit K.,Consumer,North,Chiang Rai,2022-09-27,Male,45-54,No
C01576,Lucas V.,Corporate,Central,Nakhon Pathom,2021-10-10,Female,25-34,Yes
C01577,Ahmed D.,Consumer,South,Phuket,2023-01-07,Male,45-54,No
C01578,Somchai M.,Consumer,South,Krabi,2021-07-18,Male,55+,No
C01579,Boon T.,Consumer,Bangkok,Nonthaburi,2022-06-15,Prefer not to say,45-54,Yes
C01580,Aek R.,SMB,Northeast,Ubon Ratchathani,2023-04-09,Prefer not to say,25-34,Yes
C01581,Ahmed G.,Consumer,North,Chiang Rai,2022-09-14,Female,25-34,Yes
C01582,Ahmed V.,Consumer,Bangkok,Pathum Thani,2023-12-14,Prefer not to say,55+,No
C01583,Tanawat F.,Consumer,North,Chiang Mai,2021-10-03,Female,55+,Yes
C01584,Ahmed V.,Consumer,North,Lampang,2022-10-11,Female,45-54,No
C01585,Priya D.,Consumer,South,Krabi,2022-08-19,Prefer not to say,18-24,Yes
C01586,Tanawat P.,Consumer,North,Chiang Mai,2022-10-21,Male,35-44,Yes
C01587,Emily J.,Consumer,Northeast,Nakhon Ratchasima,2021-08-25,Prefer not to say,55+,No
C01588,Wichai A.,Consumer,North,Phitsanulok,2023-08-18,Prefer not to say,35-44,No
C01589,Somchai E.,Consumer,North,Chiang Rai,2022-03-15,Prefer not to say,25-34,No
C01590,Bee S.,SMB,Central,Rayong,2023-09-03,Female,18-24,No
C01591,Bee K.,Consumer,Northeast,Ubon Ratchathani,2021-07-23,Female,25-34,Yes
C01592,Emily W.,SMB,Central,Ayutthaya,2021-08-28,Male,55+,Yes
C01593,Emily M.,Corporate,South,Songkhla,2021-12-28,Male,35-44,Yes
C01594,Wei S.,SMB,Northeast,Ubon Ratchathani,2021-12-10,Prefer not to say,45-54,No
C01595,Wei W.,Consumer,North,Chiang Rai,2022-12-05,Female,25-34,No
C01596,Prasert C.,Consumer,Northeast,Udon Thani,2022-05-30,Prefer not to say,25-34,Yes
C01597,Priya W.,Consumer,North,Lampang,2022-08-10,Male,45-54,No
C01598,Emily M.,Consumer,North,Chiang Rai,2023-11-25,Male,18-24,Yes
C01599,James P.,Consumer,Northeast,Nakhon Ratchasima,2023-06-25,Male,18-24,No
C01600,Malee F.,Corporate,Northeast,Udon Thani,2022-09-02,Prefer not to say,55+,No
C01601,Bee K.,Corporate,North,Chiang Rai,2021-08-22,Female,55+,No
C01602,Prasert F.,Consumer,Northeast,Khon Kaen,2022-12-05,Male,25-34,No
C01603,Anan T.,Corporate,South,Krabi,2023-05-06,Prefer not to say,18-24,Yes
C01604,Aek T.,Consumer,Northeast,Udon Thani,2023-08-24,Male,35-44,Yes
C01605,Malee N.,Corporate,North,Lampang,2023-08-24,Female,45-54,No
C01606,Ahmed V.,SMB,North,Phitsanulok,2022-11-16,Male,25-34,No
C01607,Omar K.,Consumer,South,Surat Thani,2023-12-26,Prefer not to say,18-24,Yes
C01608,Prasert L.,Consumer,Northeast,Ubon Ratchathani,2022-08-07,Prefer not to say,35-44,No
C01609,Mint F.,Consumer,Central,Rayong,2022-11-25,Male,25-34,No
C01610,Noon M.,Consumer,South,Phuket,2022-03-29,Male,45-54,No
C01611,Wichai K.,SMB,Central,Chonburi,2023-07-06,Male,18-24,Yes
C01612,Anan F.,SMB,North,Phitsanulok,2021-09-21,Prefer not to say,25-34,Yes
C01613,Anan R.,Corporate,Bangkok,Nonthaburi,2021-10-23,Prefer not to say,45-54,Yes
C01614,Aek F.,Consumer,North,Lampang,2022-02-02,Prefer not to say,35-44,No
C01615,Prasert T.,Consumer,Northeast,Nakhon Ratchasima,2023-09-16,Female,35-44,Yes
C01616,Wichai H.,Consumer,Central,Ayutthaya,2022-02-16,Prefer not to say,25-34,Yes
C01617,James V.,Corporate,Northeast,Khon Kaen,2021-09-30,Male,45-54,Yes
C01618,Fah S.,Consumer,Bangkok,Bangkok,2023-08-15,Prefer not to say,45-54,No
C01619,Emily T.,Consumer,Bangkok,Samut Prakan,2023-09-13,Female,35-44,No
C01620,Lucas M.,SMB,Central,Nakhon Pathom,2022-09-23,Prefer not to say,55+,No
C01621,Tanawat N.,Consumer,Northeast,Udon Thani,2023-10-27,Male,55+,No
C01622,Ahmed T.,Corporate,Central,Rayong,2022-11-28,Male,45-54,No
C01623,Ton B.,Consumer,South,Surat Thani,2023-04-21,Prefer not to say,45-54,No
C01624,Emily D.,Consumer,Northeast,Udon Thani,2023-09-22,Female,35-44,No
C01625,Ahmed R.,Consumer,North,Lampang,2023-04-25,Female,55+,Yes
C01626,James K.,Corporate,South,Surat Thani,2023-01-04,Male,45-54,Yes
C01627,Boon B.,Consumer,Northeast,Udon Thani,2023-08-18,Female,18-24,Yes
C01628,Emily M.,Consumer,Central,Nakhon Pathom,2022-10-15,Prefer not to say,18-24,No
C01629,Boon W.,Consumer,Northeast,Khon Kaen,2023-02-01,Prefer not to say,45-54,No
C01630,Fah A.,Corporate,Bangkok,Bangkok,2022-02-24,Prefer not to say,55+,No
C01631,Krit T.,SMB,Central,Nakhon Pathom,2021-12-20,Prefer not to say,45-54,Yes
C01632,Prasert G.,SMB,North,Chiang Mai,2021-08-16,Prefer not to say,18-24,Yes
C01633,Wei F.,Corporate,Northeast,Udon Thani,2023-04-24,Male,45-54,Yes
C01634,Anan S.,Corporate,Central,Chonburi,2021-11-02,Prefer not to say,18-24,No
C01635,Ploy M.,Corporate,South,Songkhla,2021-10-18,Prefer not to say,25-34,No
C01636,Nok L.,Consumer,South,Surat Thani,2022-12-09,Prefer not to say,18-24,No
C01637,Boon R.,Consumer,North,Lampang,2022-11-13,Prefer not to say,45-54,Yes
C01638,Prasert J.,Consumer,Bangkok,Samut Prakan,2022-06-21,Prefer not to say,55+,No
C01639,James B.,Consumer,Northeast,Nakhon Ratchasima,2022-11-11,Prefer not to say,18-24,No
C01640,Malee H.,Corporate,Northeast,Ubon Ratchathani,2022-03-16,Prefer not to say,55+,No
C01641,Mei D.,SMB,North,Chiang Mai,2023-07-31,Female,35-44,No
C01642,Emily F.,Consumer,Bangkok,Samut Prakan,2022-04-30,Male,45-54,No
C01643,Anan J.,Consumer,Northeast,Khon Kaen,2023-04-29,Male,25-34,Yes
C01644,Omar B.,Consumer,Northeast,Khon Kaen,2021-12-01,Male,55+,No
C01645,Mint A.,Corporate,Central,Nakhon Pathom,2021-10-22,Male,35-44,Yes
C01646,Yuki F.,Corporate,Central,Rayong,2022-10-06,Prefer not to say,35-44,Yes
C01647,Krit P.,SMB,Bangkok,Bangkok,2022-03-13,Prefer not to say,55+,No
C01648,Tanawat N.,Corporate,North,Chiang Mai,2022-02-18,Male,55+,No
C01649,Emily V.,Consumer,Central,Ayutthaya,2021-12-30,Female,18-24,No
C01650,Omar K.,Corporate,Bangkok,Bangkok,2022-05-17,Female,35-44,Yes
C01651,Wei E.,Consumer,Northeast,Nakhon Ratchasima,2022-08-16,Prefer not to say,18-24,Yes
C01652,Aek W.,Consumer,South,Krabi,2021-10-21,Male,35-44,No
C01653,Nok P.,Corporate,Northeast,Khon Kaen,2021-09-18,Female,35-44,Yes
C01654,Anan W.,Consumer,South,Surat Thani,2023-12-23,Male,45-54,No
C01655,Suda T.,SMB,North,Chiang Rai,2023-10-18,Prefer not to say,45-54,Yes
C01656,Krit L.,Consumer,North,Lampang,2022-12-08,Prefer not to say,55+,Yes
C01657,Fah S.,Corporate,Central,Chonburi,2023-11-15,Male,18-24,Yes
C01658,Boon W.,SMB,Central,Ayutthaya,2022-06-05,Prefer not to say,35-44,No
C01659,Chai W.,Corporate,Central,Nakhon Pathom,2023-04-07,Female,35-44,Yes
C01660,Somchai V.,Consumer,South,Krabi,2023-05-16,Male,25-34,No
C01661,James E.,SMB,Central,Nakhon Pathom,2022-04-15,Female,45-54,No
C01662,Aek A.,Consumer,Northeast,Ubon Ratchathani,2023-02-12,Prefer not to say,18-24,Yes
C01663,James K.,Consumer,Northeast,Udon Thani,2022-04-23,Prefer not to say,45-54,No
C01664,Sofia F.,SMB,Central,Chonburi,2023-04-21,Female,25-34,Yes
C01665,Ton F.,Consumer,South,Surat Thani,2023-09-03,Male,25-34,No
C01666,Pim R.,Consumer,North,Phitsanulok,2022-03-02,Female,45-54,No
C01667,Prasert P.,Corporate,Bangkok,Bangkok,2021-12-17,Female,18-24,Yes
C01668,Prasert J.,Consumer,Central,Ayutthaya,2022-10-12,Male,55+,No
C01669,Chai L.,Consumer,Central,Rayong,2022-04-11,Prefer not to say,35-44,No
C01670,James H.,Consumer,Northeast,Khon Kaen,2022-07-19,Female,25-34,Yes
C01671,Wei C.,Corporate,Central,Nakhon Pathom,2022-06-08,Prefer not to say,55+,Yes
C01672,Nok N.,Consumer,Bangkok,Bangkok,2023-06-06,Male,35-44,Yes
C01673,Emily V.,Corporate,Northeast,Udon Thani,2022-04-25,Female,25-34,No
C01674,Suda L.,Consumer,Northeast,Ubon Ratchathani,2021-07-21,Male,25-34,Yes
C01675,Ploy L.,Corporate,South,Songkhla,2023-05-24,Prefer not to say,45-54,Yes
C01676,Prasert E.,Consumer,Bangkok,Samut Prakan,2022-02-19,Prefer not to say,35-44,No
C01677,Nok S.,Consumer,Central,Chonburi,2021-08-31,Male,25-34,Yes
C01678,Bee N.,Consumer,Central,Ayutthaya,2023-01-03,Male,18-24,No
C01679,Mei J.,Consumer,North,Phitsanulok,2022-01-13,Prefer not to say,18-24,Yes
C01680,Tanawat M.,Consumer,North,Chiang Rai,2021-08-31,Female,45-54,Yes
C01681,Wichai L.,Consumer,South,Krabi,2022-01-21,Male,18-24,Yes
C01682,Emily H.,Consumer,North,Phitsanulok,2022-01-12,Prefer not to say,55+,No
C01683,Prasert G.,Consumer,South,Krabi,2023-08-05,Female,35-44,Yes
C01684,Yuki N.,Consumer,South,Phuket,2022-11-01,Female,45-54,Yes
C01685,Emily A.,Corporate,Central,Ayutthaya,2021-11-15,Female,55+,Yes
C01686,Anan S.,SMB,South,Surat Thani,2023-10-18,Female,25-34,Yes
C01687,Sofia L.,Corporate,North,Chiang Mai,2022-01-11,Female,35-44,Yes
C01688,Ahmed M.,Corporate,Bangkok,Nonthaburi,2022-07-05,Prefer not to say,55+,No
C01689,Ahmed H.,Consumer,North,Chiang Rai,2022-05-31,Male,45-54,Yes
C01690,Bee T.,Consumer,Northeast,Ubon Ratchathani,2022-04-03,Prefer not to say,35-44,No
C01691,Tanawat K.,Consumer,Central,Nakhon Pathom,2023-11-27,Female,18-24,No
C01692,Kanya L.,Consumer,Central,Nakhon Pathom,2022-05-20,Male,45-54,Yes
C01693,Nok A.,Consumer,Bangkok,Nonthaburi,2021-07-30,Female,35-44,No
C01694,Nok B.,SMB,Bangkok,Nonthaburi,2023-10-07,Prefer not to say,25-34,No
C01695,Ton G.,Consumer,Bangkok,Samut Prakan,2023-07-27,Male,55+,No
C01696,Ton D.,Consumer,North,Lampang,2023-10-28,Prefer not to say,55+,No
C01697,Boon N.,Consumer,South,Krabi,2022-04-20,Female,25-34,No
C01698,Nok L.,SMB,Bangkok,Pathum Thani,2022-12-14,Prefer not to say,25-34,No
C01699,Emily G.,Consumer,North,Lampang,2021-08-19,Male,45-54,Yes
C01700,Sofia P.,Corporate,South,Phuket,2023-02-12,Male,18-24,Yes
C01701,Wei L.,Corporate,South,Surat Thani,2023-05-31,Prefer not to say,45-54,Yes
C01702,Krit V.,Consumer,Northeast,Nakhon Ratchasima,2022-06-27,Male,25-34,No
C01703,Bee S.,SMB,Bangkok,Samut Prakan,2023-07-12,Prefer not to say,35-44,No
C01704,Anan R.,Consumer,South,Surat Thani,2022-04-03,Prefer not to say,18-24,Yes
C01705,Krit G.,SMB,Northeast,Nakhon Ratchasima,2021-10-01,Prefer not to say,18-24,Yes
C01706,James C.,Consumer,Central,Nakhon Pathom,2021-10-05,Male,18-24,Yes
C01707,Lucas G.,Corporate,Northeast,Nakhon Ratchasima,2023-01-21,Female,55+,Yes
C01708,Yuki T.,Consumer,Bangkok,Bangkok,2021-08-21,Male,35-44,No
C01709,Somchai N.,Corporate,North,Chiang Rai,2022-10-28,Prefer not to say,45-54,Yes
C01710,Omar W.,Consumer,Northeast,Ubon Ratchathani,2023-06-17,Male,25-34,No
C01711,Boon D.,Consumer,North,Lampang,2022-10-26,Male,25-34,No
C01712,Lucas A.,Consumer,Central,Rayong,2023-05-11,Male,18-24,No
C01713,Kanya V.,SMB,Central,Chonburi,2022-12-14,Male,35-44,No
C01714,Pim P.,Corporate,Bangkok,Nonthaburi,2022-10-29,Prefer not to say,18-24,No
C01715,Anan V.,Corporate,Bangkok,Bangkok,2022-08-14,Female,35-44,Yes
C01716,Ploy R.,Consumer,South,Phuket,2023-03-09,Prefer not to say,45-54,No
C01717,Wichai N.,Consumer,North,Phitsanulok,2023-06-23,Prefer not to say,25-34,No
C01718,Suda L.,Consumer,Northeast,Udon Thani,2023-06-21,Prefer not to say,25-34,Yes
C01719,Kanya D.,SMB,Bangkok,Samut Prakan,2021-07-17,Female,55+,Yes
C01720,Anan W.,Consumer,Central,Rayong,2021-10-08,Male,18-24,Yes
C01721,Ahmed C.,Consumer,North,Chiang Rai,2022-02-01,Prefer not to say,35-44,No
C01722,Chai L.,Consumer,Central,Nakhon Pathom,2023-02-11,Prefer not to say,25-34,Yes
C01723,Noon B.,SMB,Bangkok,Pathum Thani,2022-10-31,Female,35-44,No
C01724,Kanya C.,SMB,Central,Rayong,2022-01-09,Prefer not to say,45-54,No
C01725,Fah R.,Consumer,South,Songkhla,2022-04-26,Prefer not to say,35-44,No
C01726,Chai A.,Consumer,Bangkok,Bangkok,2023-01-19,Male,25-34,No
C01727,Prasert W.,Consumer,South,Songkhla,2023-03-24,Prefer not to say,55+,Yes
C01728,Wichai E.,SMB,Central,Nakhon Pathom,2021-09-29,Female,45-54,No
C01729,Fah H.,Consumer,South,Surat Thani,2022-02-16,Female,35-44,No
C01730,Pim V.,Consumer,North,Chiang Rai,2021-10-16,Prefer not to say,25-34,Yes
C01731,Emily J.,Consumer,South,Surat Thani,2021-12-21,Female,55+,No
C01732,Pim M.,Consumer,Central,Chonburi,2022-11-09,Female,18-24,Yes
C01733,Anan P.,Consumer,North,Phitsanulok,2022-01-13,Male,18-24,Yes
C01734,James A.,Consumer,South,Krabi,2023-11-18,Female,45-54,No
C01735,Nok T.,SMB,Central,Chonburi,2021-12-21,Prefer not to say,25-34,No
C01736,Somchai J.,Consumer,Central,Nakhon Pathom,2022-01-12,Male,45-54,Yes
C01737,Mint K.,Consumer,North,Phitsanulok,2023-05-18,Male,35-44,Yes
C01738,Emily B.,Consumer,Central,Chonburi,2022-01-12,Prefer not to say,18-24,Yes
C01739,Emily J.,SMB,North,Chiang Rai,2023-05-27,Female,35-44,No
C01740,Emily G.,Consumer,South,Krabi,2022-06-10,Male,55+,Yes
C01741,Tanawat L.,Consumer,North,Chiang Mai,2023-11-28,Female,35-44,Yes
C01742,James K.,SMB,South,Surat Thani,2022-06-13,Male,18-24,No
C01743,Pim L.,Consumer,South,Songkhla,2021-09-22,Male,45-54,No
C01744,Sofia E.,Consumer,Central,Rayong,2022-05-09,Prefer not to say,35-44,No
C01745,Sofia V.,SMB,Central,Rayong,2022-09-24,Prefer not to say,18-24,Yes
C01746,Nok E.,Consumer,North,Phitsanulok,2022-05-03,Prefer not to say,45-54,Yes
C01747,Omar K.,Corporate,Northeast,Ubon Ratchathani,2021-10-27,Male,45-54,Yes
C01748,Krit L.,Consumer,Northeast,Udon Thani,2021-08-13,Prefer not to say,55+,Yes
C01749,Bee D.,Consumer,Bangkok,Nonthaburi,2023-08-13,Prefer not to say,25-34,Yes
C01750,Mei V.,Consumer,Northeast,Nakhon Ratchasima,2023-01-09,Female,25-34,No
C01751,Noon D.,Corporate,Bangkok,Pathum Thani,2021-09-25,Female,35-44,Yes
C01752,Suda C.,SMB,South,Songkhla,2022-05-26,Prefer not to say,18-24,Yes
C01753,Mei D.,Consumer,Bangkok,Samut Prakan,2022-03-25,Prefer not to say,18-24,No
C01754,Noon C.,SMB,South,Surat Thani,2021-09-24,Prefer not to say,45-54,Yes
C01755,Bee M.,SMB,Northeast,Khon Kaen,2023-09-06,Male,45-54,Yes
C01756,Krit D.,Consumer,Bangkok,Bangkok,2022-05-27,Male,25-34,No
C01757,Wei N.,Consumer,South,Surat Thani,2022-02-20,Prefer not to say,55+,No
C01758,Krit V.,Consumer,North,Lampang,2023-04-22,Male,35-44,No
C01759,Mint G.,Consumer,North,Chiang Rai,2022-07-26,Female,25-34,Yes
C01760,Fah R.,Consumer,South,Surat Thani,2022-09-04,Female,45-54,Yes
C01761,Anan D.,Consumer,Northeast,Ubon Ratchathani,2023-08-23,Prefer not to say,55+,No
C01762,Bee C.,Consumer,Bangkok,Samut Prakan,2021-11-12,Male,45-54,Yes
C01763,Chai W.,SMB,Central,Ayutthaya,2023-11-02,Male,35-44,Yes
C01764,Krit V.,Consumer,North,Lampang,2023-01-22,Prefer not to say,18-24,No
C01765,Ploy V.,SMB,Central,Nakhon Pathom,2021-09-26,Female,55+,Yes
C01766,Mei J.,Consumer,Northeast,Ubon Ratchathani,2023-02-04,Male,18-24,No
C01767,Ploy F.,Consumer,Bangkok,Pathum Thani,2022-03-22,Prefer not to say,25-34,No
C01768,Kanya L.,Corporate,Northeast,Ubon Ratchathani,2021-12-06,Male,25-34,Yes
C01769,Mint B.,SMB,North,Lampang,2021-12-28,Male,55+,Yes
C01770,Ton E.,Consumer,Northeast,Udon Thani,2023-04-14,Male,18-24,No
C01771,Pim H.,Consumer,South,Songkhla,2022-10-13,Prefer not to say,25-34,No
C01772,Kanya J.,Consumer,South,Krabi,2023-05-29,Female,25-34,Yes
C01773,Sofia S.,SMB,Bangkok,Samut Prakan,2023-12-04,Prefer not to say,45-54,No
C01774,Mint V.,Consumer,North,Chiang Rai,2022-12-21,Male,25-34,Yes
C01775,Pim B.,SMB,Northeast,Nakhon Ratchasima,2023-09-20,Male,55+,No
C01776,Malee S.,Consumer,South,Surat Thani,2021-08-22,Male,18-24,No
C01777,Fah M.,SMB,Bangkok,Nonthaburi,2023-04-14,Male,25-34,No
C01778,Chai T.,Corporate,Central,Rayong,2023-07-31,Male,25-34,Yes
C01779,Somchai T.,Consumer,North,Lampang,2021-12-18,Male,55+,No
C01780,Wei W.,Consumer,Northeast,Ubon Ratchathani,2022-01-19,Prefer not to say,55+,No
C01781,James K.,Consumer,Central,Chonburi,2021-12-06,Prefer not to say,45-54,Yes
C01782,Yuki F.,Consumer,Northeast,Khon Kaen,2022-09-18,Male,55+,No
C01783,Aek R.,Consumer,South,Phuket,2023-03-01,Female,35-44,No
C01784,Yuki G.,SMB,Central,Ayutthaya,2023-07-07,Male,45-54,Yes
C01785,Noon R.,Consumer,Central,Chonburi,2023-02-14,Prefer not to say,45-54,No
C01786,Chai V.,Corporate,Central,Rayong,2022-01-10,Prefer not to say,35-44,No
C01787,Sofia F.,Consumer,Central,Ayutthaya,2023-07-18,Male,55+,No
C01788,Anan D.,SMB,Central,Nakhon Pathom,2021-12-31,Male,18-24,Yes
C01789,Tanawat S.,SMB,Central,Chonburi,2022-07-14,Male,55+,Yes
C01790,Wichai S.,SMB,South,Krabi,2022-01-26,Prefer not to say,45-54,No
C01791,Ton P.,Consumer,South,Phuket,2023-03-25,Female,55+,No
C01792,Suda R.,Consumer,North,Lampang,2021-07-19,Male,25-34,No
C01793,Tanawat B.,Consumer,Northeast,Khon Kaen,2023-07-15,Prefer not to say,45-54,Yes
C01794,Chai A.,Consumer,North,Chiang Rai,2023-01-20,Female,35-44,Yes
C01795,Fah V.,Consumer,Northeast,Khon Kaen,2023-05-06,Male,25-34,No
C01796,Noon W.,Corporate,Bangkok,Bangkok,2021-12-14,Prefer not to say,25-34,No
C01797,Pim S.,SMB,Bangkok,Samut Prakan,2022-05-01,Male,35-44,Yes
C01798,Nok D.,SMB,South,Krabi,2023-06-06,Prefer not to say,45-54,Yes
C01799,Mint G.,SMB,Bangkok,Pathum Thani,2022-07-27,Female,45-54,Yes
C01800,Chai J.,Consumer,Northeast,Udon Thani,2021-09-04,Female,55+,Yes
C01801,Lucas B.,Consumer,Central,Rayong,2022-07-28,Prefer not to say,45-54,No
C01802,Wichai E.,Consumer,Bangkok,Samut Prakan,2022-08-14,Male,25-34,No
C01803,Prasert N.,Corporate,North,Chiang Rai,2022-12-22,Prefer not to say,45-54,Yes
C01804,Ahmed L.,Consumer,Northeast,Khon Kaen,2023-12-10,Female,25-34,Yes
C01805,Ton P.,Consumer,Central,Chonburi,2022-07-29,Female,25-34,Yes
C01806,Priya P.,Corporate,Bangkok,Nonthaburi,2023-09-27,Prefer not to say,18-24,Yes
C01807,Boon H.,Consumer,South,Krabi,2022-08-11,Male,35-44,No
C01808,Lucas L.,Consumer,Bangkok,Nonthaburi,2023-11-01,Male,45-54,No
C01809,Ton K.,Corporate,South,Songkhla,2022-12-03,Male,25-34,Yes
C01810,Fah S.,Consumer,Bangkok,Nonthaburi,2023-04-23,Male,45-54,No
C01811,Somchai T.,Consumer,South,Phuket,2021-10-27,Prefer not to say,18-24,Yes
C01812,James T.,Consumer,Northeast,Ubon Ratchathani,2022-08-24,Male,18-24,Yes
C01813,Mei E.,Consumer,Central,Rayong,2021-07-16,Female,55+,Yes
C01814,Mei A.,Corporate,Northeast,Ubon Ratchathani,2022-10-20,Prefer not to say,18-24,No
C01815,Suda A.,Consumer,South,Krabi,2023-03-25,Prefer not to say,25-34,Yes
C01816,Ahmed J.,Corporate,South,Krabi,2023-09-23,Female,18-24,No
C01817,Ton K.,Corporate,Bangkok,Samut Prakan,2022-02-09,Female,55+,No
C01818,Yuki V.,Consumer,Bangkok,Nonthaburi,2021-09-26,Female,25-34,Yes
C01819,Somchai L.,Consumer,South,Krabi,2022-11-09,Prefer not to say,45-54,Yes
C01820,Ploy B.,Consumer,North,Lampang,2023-02-19,Female,55+,No
C01821,Nok F.,Consumer,North,Lampang,2023-10-20,Prefer not to say,45-54,Yes
C01822,Anan M.,Consumer,Central,Rayong,2022-11-03,Female,18-24,Yes
C01823,Chai C.,Consumer,North,Chiang Rai,2022-07-17,Male,45-54,No
C01824,Boon N.,Consumer,North,Lampang,2022-04-28,Female,18-24,No
C01825,Mei M.,Consumer,South,Songkhla,2022-10-11,Female,55+,Yes
C01826,Krit D.,Consumer,North,Chiang Mai,2023-01-21,Male,25-34,No
C01827,James L.,Consumer,South,Songkhla,2022-02-04,Female,45-54,Yes
C01828,Mei H.,Consumer,South,Songkhla,2022-09-08,Female,35-44,No
C01829,Malee W.,Consumer,South,Phuket,2022-10-13,Female,18-24,Yes
C01830,Prasert A.,Consumer,South,Songkhla,2022-12-17,Female,35-44,No
C01831,Boon W.,SMB,North,Phitsanulok,2021-12-29,Female,25-34,Yes
C01832,Wei T.,Consumer,Bangkok,Nonthaburi,2022-12-23,Male,45-54,Yes
C01833,Sofia K.,SMB,Central,Ayutthaya,2023-08-07,Male,55+,Yes
C01834,Pim B.,Consumer,Central,Ayutthaya,2021-10-23,Prefer not to say,18-24,Yes
C01835,Noon C.,Consumer,Northeast,Nakhon Ratchasima,2023-07-05,Prefer not to say,25-34,No
C01836,Noon M.,SMB,South,Phuket,2021-12-23,Female,35-44,No
C01837,Aek G.,Consumer,Central,Chonburi,2023-05-26,Prefer not to say,35-44,Yes
C01838,Malee B.,SMB,North,Lampang,2023-03-15,Male,55+,Yes
C01839,Anan C.,SMB,Northeast,Ubon Ratchathani,2023-01-04,Male,18-24,Yes
C01840,Prasert W.,SMB,Bangkok,Nonthaburi,2021-09-10,Prefer not to say,25-34,Yes
C01841,Noon T.,Corporate,South,Krabi,2023-09-26,Male,55+,Yes
C01842,Chai V.,Consumer,North,Chiang Rai,2023-02-25,Male,35-44,Yes
C01843,Yuki F.,Consumer,North,Phitsanulok,2023-07-20,Male,55+,Yes
C01844,Prasert P.,Consumer,Northeast,Khon Kaen,2023-10-14,Female,25-34,Yes
C01845,Suda T.,SMB,North,Phitsanulok,2021-10-01,Prefer not to say,55+,No
C01846,Pim T.,Consumer,South,Phuket,2022-06-13,Female,55+,No
C01847,Somchai F.,SMB,Northeast,Nakhon Ratchasima,2022-01-22,Prefer not to say,35-44,No
C01848,Malee E.,Consumer,Central,Rayong,2023-10-10,Male,18-24,Yes
C01849,Malee M.,SMB,North,Lampang,2021-12-20,Prefer not to say,18-24,Yes
C01850,Mint A.,Consumer,South,Phuket,2022-12-05,Female,35-44,Yes
C01851,Mei D.,Consumer,Central,Chonburi,2023-02-07,Female,18-24,Yes
C01852,James G.,Corporate,South,Surat Thani,2021-10-21,Female,18-24,Yes
C01853,Boon L.,Consumer,North,Chiang Rai,2022-05-09,Female,25-34,Yes
C01854,Prasert P.,Consumer,Northeast,Khon Kaen,2023-04-02,Male,45-54,Yes
C01855,Priya B.,Consumer,North,Chiang Rai,2021-11-17,Prefer not to say,35-44,No
C01856,Sofia H.,Consumer,Northeast,Khon Kaen,2022-06-24,Male,55+,Yes
C01857,Wei N.,SMB,South,Surat Thani,2023-02-02,Male,45-54,Yes
C01858,Ton E.,Corporate,South,Surat Thani,2023-04-08,Male,35-44,Yes
C01859,Pim J.,SMB,Central,Ayutthaya,2022-11-01,Male,55+,No
C01860,Noon W.,Consumer,North,Phitsanulok,2022-11-13,Male,18-24,No
C01861,Prasert G.,Consumer,Northeast,Nakhon Ratchasima,2023-11-19,Male,25-34,Yes
C01862,Bee T.,Consumer,North,Chiang Mai,2021-08-11,Female,25-34,No
C01863,Nok E.,Consumer,South,Songkhla,2022-01-04,Female,35-44,Yes
C01864,Boon W.,SMB,North,Phitsanulok,2023-03-16,Prefer not to say,35-44,Yes
C01865,Pim W.,Consumer,South,Phuket,2023-02-26,Female,25-34,No
C01866,Noon F.,Consumer,Central,Ayutthaya,2023-11-17,Male,35-44,No
C01867,Omar R.,Consumer,North,Chiang Mai,2022-05-16,Prefer not to say,25-34,No
C01868,Lucas F.,Consumer,South,Songkhla,2022-07-01,Male,25-34,Yes
C01869,Chai G.,Consumer,Bangkok,Nonthaburi,2022-02-20,Female,35-44,Yes
C01870,Pim D.,Consumer,Bangkok,Samut Prakan,2022-04-21,Male,55+,Yes
C01871,Malee R.,Consumer,Northeast,Nakhon Ratchasima,2022-01-21,Male,35-44,No
C01872,Wichai E.,SMB,North,Chiang Mai,2023-02-01,Female,18-24,No
C01873,Nok C.,Consumer,Northeast,Udon Thani,2021-09-09,Prefer not to say,45-54,Yes
C01874,Nok H.,Corporate,South,Krabi,2023-04-24,Prefer not to say,18-24,Yes
C01875,Nok F.,Consumer,Bangkok,Pathum Thani,2022-01-02,Male,35-44,Yes
C01876,Noon D.,SMB,North,Chiang Rai,2022-05-28,Male,18-24,Yes
